Feature,Fisher_Score
C3orf58,2.1296870030005097
GPSM2,2.1288131270897535
CHRNB2,2.1273317860152057
ZNF507,2.1244411472047595
ITGB6,2.1049965229253154
C1orf101,2.1045197682278522
TMEM110,2.1033410386087192
RBP3,2.1027746284358453
SLC43A2,2.088966110118813
IRX2,2.077559766122091
HIST1H2BB,2.077446608943928
FAM7A1,2.07654926554993
GLUD2,2.075787506201916
CCDC33,2.0738633062027723
OR2F1,2.0736757379698774
CAPN7,2.0704910871162
ULK4,2.0661068387389765
POLI,2.064573097252838
C5orf20,2.0628036271504504
MUTYH,2.0599996705494417
CSH1,2.0581130840159645
CEP57,2.0569603047368097
CHRNE,2.0550795181537826
ISL2,2.054322478872931
VIL1,2.0534149081483415
TMF1,2.052863249015654
NUDT16,2.052249135295268
SPAG4L,2.0517356999361
GALNS,2.0512940417763503
ZNF572,2.048841076148473
CBFA2T2,2.0449333336250692
RNF183,2.0436426455320693
ZNF281,2.0403255421011717
IFRD1,2.039446787616092
C1orf160,2.0300403381292043
FABP3,2.029547144723402
OR1E2,2.0290531470518127
ADH6,2.0251808369660727
ZNF491,2.0231977069033356
HIBCH,2.0225067506719436
UPK3A,2.021178855209329
NOL3,2.0204350117975785
HRSP12,2.0189587034084937
C8orf43,2.0163544224338716
BMI1,2.0138657946172964
RP11-308D16.4,2.0092939051949155
RPL28,2.0089531438814494
PSIP1,2.0072125735435415
DNAH6,2.0055584321904076
NXPH4,2.0024298923468398
WDR24,1.99870157966651
ASPSCR1,1.9932248460652802
SH2D3C,1.9928069572618932
SF1,1.9926171440980436
C4orf17,1.9921784622833227
MRPL49,1.9876779613462237
UBAP2,1.9836969794635277
STRC,1.9831047582044035
ZNF559,1.982895930409868
PDE6B,1.9817590844206923
SGCE,1.9768960544241838
PPFIA3,1.9717757705042764
GM2A,1.9707220156673402
C8orf17,1.9695461109586598
C14orf91,1.9676452045755686
CLCA3,1.9667824714332394
SEMG2,1.963643946553977
DEFB119,1.9635310667154058
TAF1A,1.96125783350143
HBG1,1.961149699299601
PURG,1.956964635322188
HCG22,1.9564987728439855
TMEM58,1.9538470266376127
MGRN1,1.9473489883941373
NR6A1,1.9442017979746136
EPS8L3,1.9438215402880368
EIF1,1.9433608611400195
CD1B,1.9307584822083215
DHX57,1.9291081698029053
CSDC2,1.9274835042552283
TRIM49,1.9188329065251235
GCM1,1.9177538282916
OPRS1,1.917644097903501
CNP,1.9132845250677804
TERC,1.91250320466701
TNFRSF19L,1.9094037510082673
C21orf22,1.909123752216066
OR1I1,1.9076226681154207
CTRB1,1.9074396039928478
RSRC1,1.9071432632879641
LIPH,1.9061461234955757
NR1D2,1.9038496431056693
ADAMTS6,1.9020543759988167
SLC23A2,1.9014614792076014
SLC44A4,1.9010290211055285
DDIT3,1.893787537789113
TADA3L,1.8912325646565313
ALMS1,1.890288364710177
SLC22A12,1.881912004207054
GSH1,1.875696828473909
KLK4,1.8719880453714781
LBX2,1.871102606444154
ORC2L,1.8658654355026991
GHRH,1.8635814408734084
IPMK,1.8623873188280964
GTF2E1,1.8622296333205783
TMEM86B,1.8593172902622803
C6orf48,1.8583403695900564
IWS1,1.8573439660728333
M6PR,1.8540716687541907
OR13C5,1.8518270529000884
RAPGEF5,1.8512807477384163
GCLC,1.8509779744621417
C15orf42,1.849901912403039
ZNRF1,1.8492693609101432
FRMD6,1.8475699195996003
FBXL4,1.8472224512824016
SCT,1.846190273969859
GGN,1.8456534465671042
E4F1,1.8455622411061618
AMELX,1.8400641585711925
PKD1L2,1.8360887578247036
PDE7B,1.8352960746511195
RPL24,1.8341936655788336
RP1-303F19.1,1.832949789645392
XPNPEP2,1.8300179216644756
PPP6C,1.827308105903924
FUT6,1.825616014720772
EFNB2,1.8243804646129045
C14orf8,1.8240027285159457
TACSTD2,1.818851674251296
SPACA3,1.8182558572449758
KRTHA2,1.8174529899497094
KBTBD3,1.81207401188493
SORBS2,1.811081227600535
OSR2,1.8059339246531854
WDR27,1.8021675215756252
ZNF746,1.8002186938700415
SPATA8,1.7983506887641685
MYO5C,1.794573493941277
PRB3,1.7932415961996866
RRAGC,1.7922570822135067
NDUFS1,1.789444252101274
CD3D,1.7874935873807858
DMRTA1,1.786991267037428
VPS13D,1.781803913066868
OR7D2,1.7809950335540674
CD244,1.7794558440131336
RANBP3,1.7782837890662264
CCNB1IP1,1.773797549857642
EIF2AK3,1.7704825646646913
MYO1H,1.7671049832608026
ADAM6,1.7670015043822378
SPAG4,1.7627367541563328
DNAJC5B,1.7610149164618214
INHA,1.7608569164976873
OR10K1,1.760849403930622
C20orf32,1.7603100945226795
SIGLECP3,1.7591913960970125
PRIM1,1.7581573195370412
GTPBP5,1.7553540637229101
LSM10,1.7544166586430805
ZNFN1A2,1.7543358294041755
COX4I2,1.7536130819730515
ZNF12,1.753319749893412
ZNF469,1.7472109695868996
HOXC6,1.742685037641508
CST11,1.742328734643182
ATP1A4,1.736362898063858
C1orf184,1.7318540485614449
CD97,1.730344422808967
CPOX,1.7301960962609755
OR51E2,1.7284203871806236
SIX6,1.7228721667878177
C6orf185,1.719890270957336
HPX,1.718840240462333
DUSP21,1.7172472967022
ARHGAP12,1.7107259337587095
HMGN1,1.6997008915571232
SLC30A4,1.6991866673121827
SFTPA2,1.6972524955280095
MYL4,1.69534225735584
TBC1D16,1.6932837189253696
MTRF1L,1.6922903014782456
C7orf26,1.6896656358581428
UBE2J2,1.6880109539885928
OR4K13,1.6873174183126998
NALP11,1.6839684543664264
EME1,1.6800736470260846
PCDHA4,1.6779321564528162
ITM2A,1.677898150430437
GSTM1,1.6775228734154206
GPR97,1.6751161324849988
BCCIP,1.6742754461530345
CYP2C19,1.6734858944965114
REM1,1.6734337427437558
KNDC1,1.6713174610450605
PAPSS2,1.6694973547428191
SF3B1,1.6690123343751384
SDS,1.6675029194129607
USP32,1.6619359017593172
TSHZ1,1.660102879624636
TSPAN16,1.6547667620206699
PAEP,1.654107526783985
ZYX,1.6535345029191753
MX1,1.6487259041071614
MIER3,1.6477201382004423
PSG3,1.6449150521938622
C15orf49,1.6435926111517722
DMD,1.6426795022841838
ATAD3A,1.64086084681012
OR7E18P,1.6407992849807838
CCDC49,1.640543336238923
COPA,1.6391822087650063
STK32A,1.637829486509121
SBSN,1.6369526703023378
P2RX3,1.6330013088042155
CSF2,1.6259221566454878
ABL2,1.6199362957689512
TAS2R1,1.6195050979296728
PDIA5,1.6186743039758231
GCA,1.6181061791867561
C17orf73,1.6173808500629459
ARMET,1.6124455251768506
RSN,1.6085590444249003
C3orf53,1.6073804410207637
NUDT22,1.6070975710939641
FKBP8,1.6028551928790697
DGAT2L4,1.6015418021041377
SAG,1.5970596106101163
IGHA1,1.5931233195499193
PTPRD,1.591150615038336
STRN4,1.5842028253496818
OR1A1,1.583303762745873
TCP11L2,1.5824886083365677
OR4A5,1.582349834712662
CASP14,1.5803879043932183
UTP20,1.573766430948886
PRRG3,1.5687090357357039
C21orf21,1.5675674108610704
C17orf66,1.567298550999696
MEGF11,1.5659424457166016
FAM21C,1.565032225151067
FOXD4L1,1.5628906852601188
TMEM88,1.5617797316937847
C11orf47,1.5573459970048658
ADPRH,1.5553277856541752
ATP11B,1.5516527494429808
SLC2A3,1.5512571712192964
LHX5,1.549893569796724
C6orf155,1.5480983498651393
HOXD13,1.5470030418726586
PCM1,1.5462489159869992
NUDT1,1.544479176833919
KRTAP6-2,1.5427834513373881
CEP55,1.5404966504883482
TSC2,1.5399986727733415
CNNM2,1.5388996182482102
FBXL20,1.5381449305073478
C1orf166,1.535555111824365
PPIL6,1.5330143508566147
FBLN2,1.5266596272798623
ATG4C,1.5252594322531967
OR52N4,1.5228811387654386
CPA4,1.5213737443582493
PITX2,1.5173808158129556
DFFA,1.5160703775004285
GSCL,1.5154799691207637
CECR8,1.5154716539688267
SPATA4,1.5127018444777904
SFRP4,1.5119950252727117
BTBD7,1.5092031410705802
MDS1,1.5073946645922072
BAT1,1.5052944823857621
ATP10B,1.5050904164429815
JRKL,1.5045733118015043
STK6P,1.5027186104220331
MRPL38,1.5020463577110736
FBXO31,1.500066682896329
FABP1,1.4990818742253966
SOS1,1.4990203606872885
SPRR3,1.4973171702174375
MEP1B,1.494242052835396
PI4K2B,1.493889359891183
DNAJC8,1.4927078258937647
ZNF382,1.4915776093183324
C18orf56,1.4908850805179372
MMP10,1.490809939446894
TDRD4,1.489838915343801
AUTS2,1.487397568575312
ZNF273,1.4842463670755917
MYOHD1,1.4830095650896185
HPGD,1.4798645663917886
YIPF2,1.4793950152066428
SLC2A8,1.4765293449716275
ST18,1.4743812727652954
C14orf173,1.47407224152676
PANX3,1.4734072211462266
FBXO6,1.4715714440184486
VDR,1.467064181303918
C8orf31,1.4653439512798268
TSGA10,1.4629371523230161
SLIT3,1.4570858636009731
RBM5,1.4566365127749499
GALNT7,1.456165009031044
GLP2R,1.4557320872217767
DEDD2,1.4549607730915588
PHF15,1.4484362368940362
EIF3S7,1.4478047650630848
GML,1.447291564838661
RTP3,1.4471977462920507
CYP2C9,1.4425382609959316
ANKS4B,1.4424726114876836
TTLL12,1.4405432436583205
GTPBP3,1.4357674517942423
EDG8,1.4354605731664982
FAM82A,1.4328156945441566
SLFN14,1.4311055023972974
MBD3L2,1.4288866209691207
NRAP,1.4288360340331903
ATXN7L3,1.4280319735329723
FAM102A,1.4252423836950785
ATP6V1E2,1.423882806524504
CHRAC1,1.4207401529675825
GFRA1,1.4202951116945097
ATF7IP,1.415569388017134
FAM104A,1.4143254765174615
C6orf129,1.4125789372800122
TOE1,1.4125326758321777
UNC84A,1.4116305745484206
CD79A,1.4113536068634729
WDHD1,1.4105170843199695
PCDHB2,1.4074390798805272
NFX1,1.4073370805899559
HLA-DQA1,1.4073104539159689
TMTC4,1.4050177694913237
DOCK10,1.4001527294736906
NRAS,1.3982589442749125
PCDHB8,1.3977218708985117
HOXB8,1.3975979792288573
PPP1R3E,1.3972357371410147
IL2RG,1.391256551807964
HIST1H4C,1.3887154505847268
OR2G6,1.3879562884596761
HIST1H2AH,1.38735189475622
SERPINA2,1.3856180606279964
PSORS1C1,1.3854888355417931
GABRQ,1.3777223242394174
SULT2A1,1.3746565699829214
RP11-69O16.1,1.3739127952068668
INDO,1.3623118512224162
UFC1,1.3586801357338403
RIN1,1.353949778715878
APLP1,1.352707001390851
ANXA8,1.3521019379661394
LSM6,1.3505962236227038
ANKHD1,1.3460628789950821
CPEB3,1.3392108410824126
PTCD2,1.3392068921404274
GNRH2,1.3390213713162833
ALOXE3,1.3384289475600437
CASKIN1,1.3377273213660454
UNC93A,1.3373396842824476
ACHE,1.3351662725109938
AGPAT6,1.33384250349056
MMP1,1.3306183857617506
SEMG1,1.3254199652046188
IL1F10,1.3243490700729825
KIAA0179,1.3222648434707085
OR2C1,1.3196675558249051
ORC1L,1.3190700265009343
C21orf129,1.3167893232271348
TM4SF20,1.316011130149413
BSPRY,1.314199229095831
C5orf15,1.312909514524629
LRRC3B,1.3123314035176161
C17orf61,1.3109979969121015
C9orf82,1.3057690817598138
IGHM,1.30498138624725
BXDC1,1.3045546674300166
ZNF208,1.3031598375828748
TEX2,1.3006148814113812
KLC3,1.3004699773960935
CA6,1.2982605639211222
ADNP,1.295187268147411
ANKRD16,1.2937750094036014
NOVA2,1.2920903245041777
C10orf62,1.2913200763984547
IGLC2,1.2900010346251218
SMCP,1.2893578944955844
EVI2A,1.2856257703161977
ZNF435,1.285319663242369
HTN1,1.2841910233407117
HOXD8,1.2820443406721007
ZNF669,1.2811348630282546
C3orf27,1.2775008561585364
CDC20,1.27023425399874
TRPM1,1.2675681374145311
MSGN1,1.2656468794479874
CD36,1.2645074343103875
C10orf127,1.261292045689409
WFDC12,1.2605893788828513
GGT6,1.2565933255319244
TRIM41,1.2562180379548804
LYSMD4,1.2524707076384776
TMC2,1.2517275964638759
POU4F3,1.2482404325908607
PNLIP,1.2478063814213929
SMC1L2,1.2473353006182928
PPA2,1.2468034960494645
LRP3,1.2431071829063507
CHD8,1.2422877266894474
OR2AE1,1.2402227185434784
SLC25A31,1.2381286446187219
SNX13,1.2378912878241435
LONRF1,1.2348133439326987
PODXL2,1.2317417759462885
UBTF,1.2313984150373964
RP11-125A7.3,1.2312543440729171
C10orf30,1.2302350776090687
GAN,1.2298934557954673
C3orf55,1.2297882388372119
CYB5D1,1.2280110739684584
ZNF502,1.222150968752601
KIF22,1.2215830716026483
ADHFE1,1.219659733353747
NFS1,1.218130094915995
C9orf84,1.2172823696869495
TRIM63,1.2169802262255773
SENP6,1.2167131372901037
UBE2U,1.2116892053994384
EPHB6,1.2082158432699246
KIAA1244,1.207196167579998
ZP2,1.2066334252455582
AADACL2,1.2056270664076494
WFDC9,1.2035027878855347
DSC1,1.2026677878035628
MAGEA11,1.2000337417065436
PRM1,1.1976202630212673
MCART1,1.197386257074528
THAP4,1.197026263214959
WNT9B,1.1952956857125132
GALNT3,1.1933347652474717
THRAP2,1.1927741257771496
CHRNG,1.192730648555552
DNTT,1.1919791290487358
C18orf30,1.1918041295399722
SFXN3,1.190772041817434
ACTRT1,1.190079060914648
C20orf62,1.1892383090748984
CBR3,1.1870299625858725
AGPAT3,1.1852245501265193
TPSAB1,1.1848940829951078
FBXO5,1.1834857464133712
ANKRD42,1.1805809971704155
GRHL3,1.1784259147317209
SLC35B2,1.1752390954842666
MUSTN1,1.1728866916473504
RAB41,1.1716176499113269
PRDM16,1.169813523049097
SLC7A1,1.1689766047551613
KIAA1529,1.1615979252801643
ZNF517,1.1603034539038575
ATP8B1,1.1588421292990843
APOBEC1,1.1582257207231428
GDF3,1.1531547821015138
CECR7,1.152679398056225
TMEM75,1.1479886896167117
C1orf111,1.147467208113435
C8orf71,1.145784563298566
OR1L6,1.1456888826102036
KLK15,1.144588594560569
ASPM,1.1418537191175697
P2RY13,1.1391938442903558
B3GNT7,1.139019223266756
INS,1.1388429113422252
SERINC5,1.1381247593534334
RPN1,1.1374328826389504
FSHB,1.1373020814918846
AKR1D1,1.1360055542068859
OR5L1,1.1325632961011127
ADIPOQ,1.1318097953830784
C21orf52,1.1311740474597314
LRRC41,1.129769582366429
CDX4,1.1296803506259054
ADORA1,1.1275674914009004
TFDP2,1.1273051401505145
LYPLA2,1.1231126029637877
GAL3ST3,1.122458152755795
EPHB1,1.120527951339322
KIAA1212,1.1187513210367088
NR4A3,1.1185842538984156
OR8B12,1.1115371394567592
TFRC,1.1063721441298595
THAP11,1.1012727064508356
CCL11,1.100790493396843
HSPA12A,1.098633084094888
NALP6,1.0967232157752558
ADAMTS15,1.0951870710190308
CLEC2A,1.0950292892047104
TRIM36,1.0948385427144165
C10orf79,1.094792239670329
CDCA7L,1.094703388873067
TCAM1,1.0937979366845412
LCE1D,1.0859045273609902
CHRNA5,1.0848484580046178
PPYR1,1.0843798646290197
EIF3S8,1.0835838629747108
NFATC2,1.0832225507178832
C8orf39,1.08241487992426
RP11-49G10.8,1.0819317731321965
ENTPD2,1.0802352417637122
NCR3,1.0784714426524171
HIST1H4B,1.0764687779717117
C14orf73,1.0761477909245063
C21orf111,1.0735166925961308
KRT7,1.0693703975701145
CBX8,1.069289012947726
VAMP3,1.067376903789088
TREH,1.0655319786605542
AKAP10,1.0648523263379306
ZNF347,1.0637202190186599
ST3GAL5,1.0628989799169577
HIST1H2AL,1.0625733420118355
MTNR1B,1.0612119612170425
LDOC1L,1.060990265858843
ZNF694,1.060820618547339
ASB12,1.0595163237167238
DDX26B,1.0556454240871251
TRPV4,1.0552487528861163
PDHA2,1.054664640203932
FAM83D,1.0527789317082596
ARHGAP11A,1.0516439235473607
TAC4,1.0480400174649946
ITLN1,1.0479602403559298
ZCCHC9,1.0477714699454133
PPCDC,1.0470204851073812
ZCCHC4,1.045897022722878
ONECUT1,1.043707242322035
OSBPL5,1.0428196729793016
KCTD2,1.0427723720309694
FAM108A1,1.040140543208282
IFNB1,1.039958172440503
C21orf109,1.0356090510103764
HAS2,1.0335051386864118
LARS,1.0312469559797506
MIA2,1.0310962407932491
LRSAM1,1.028473201082794
RELB,1.0267495458033409
ARFGAP3,1.0256223901589694
KLHL1,1.025224599320481
LRRC61,1.0251411041412324
CCDC6,1.023628160111625
ETHE1,1.023163678793675
TIMD4,1.0202189178231447
A3GALT2,1.0179005960686842
DEFB125,1.017069690430001
TRIM58,1.0156160449475067
STATH,1.015152002723605
RP13-347D8.3,1.01292567391663
NBL1,1.0105228580003118
NGB,1.0088810496268956
DAPK1,1.0086692176952967
AHCTF1P,1.0081780569562655
MCOLN2,1.0073280639211633
GNAS,1.0048630583801477
STAG3,1.0016495499843319
GPR115,1.000992575789019
TAS2R49,1.000902623386326
C19orf22,0.9990602523436265
BRAF,0.9980613382647301
FAM12B,0.9909271824260568
OR4K17,0.9892963221573801
LRRCC1,0.9879547818132514
MNS1,0.9870836020494368
LSAMP,0.984648751059245
IL17C,0.9803406800902992
ARPC4,0.9802251151503321
EEF2,0.9783724747289233
MS4A10,0.9763641475435869
EPRS,0.976332886952214
C18orf45,0.9755437119129806
CYP3A4,0.9685027063962744
DCT,0.9684323502929593
IFNA6,0.9659349314507468
IL17B,0.9648816821445683
EXT2,0.96328957449931
ADAMTSL1,0.9627251591770007
GNA15,0.9603820940252666
FCRL6,0.9602196821799827
KCNK16,0.9597180682897388
PARK2,0.9585502217099359
NEK3,0.9498929648049558
CTSW,0.9397295793875334
NUDT4,0.9376367241648407
GLG1,0.9362944693763846
DDX43,0.9351929404435257
PVT1,0.9341740405158114
SFTPC,0.9280120527556978
SLC30A8,0.9277313993236278
MYST4,0.9231593077407916
HCFC2,0.9219804881146464
VN1R3,0.921048049486993
CCDC26,0.919158887327693
NKX2-3,0.9184284336841433
DRD3,0.9179563248615935
CTAG2,0.9175579337376043
ZNF248,0.9168905285078497
FST,0.9156793901531506
IRS1,0.9149462837717914
SULT2B1,0.913968681699292
LMAN2,0.9101923356101129
GIPC3,0.9066958627529804
KRTHA6,0.9030743447361249
TSGA10IP,0.9029750035563922
ZNF695,0.901264506131322
USP4,0.8959706611892316
C12orf37,0.8957687078581393
HMGB4,0.8954917112586767
C20orf86,0.8952828406664072
FAM44A,0.8921432747264357
KCNJ12,0.888620734284311
PCSK9,0.8871095978817332
FAM19A4,0.8856507007968353
C9orf156,0.8853125564890425
FSD1,0.8850929685973592
TMCO5,0.8835942787002494
AAMP,0.8820739512448097
RBMY1A1,0.8816854914379292
KRTAP19-4,0.881611477724582
PGBD2,0.8811509973894399
C20orf187,0.8803919796287534
ALG6,0.8786932765520974
TNFRSF13C,0.8760650093031765
MAGEA6,0.8732895049013043
MYOD1,0.8731368103713858
CHST9,0.8730636673298757
DSCAML1,0.8648251363518128
MIXL1,0.864181552909107
CCL7,0.8630415472428881
ZNF701,0.8626503446201854
TRPC2,0.8621311233089384
C6orf10,0.8595304870197962
NPR2,0.8590197163988931
GAPVD1,0.8568239309900803
RP11-410N8.4,0.8566358960887557
KRTAP4-4,0.8565454048852622
TTLL2,0.8548355928304445
EPHA1,0.8532739474013623
ZNF294,0.8519636353444997
VRK3,0.8517415537360049
FAM10A4,0.8447484540120809
LGICZ1,0.8440003774146614
C14orf172,0.8424876027604797
PIK3R3,0.840875516671423
CEACAM6,0.8387249652467017
CD207,0.8386807000624784
MIPOL1,0.8378071020768317
ANP32C,0.8370257392440155
C9orf26,0.8350508878477433
LEMD3,0.8348676971511357
MLLT1,0.8339777926347889
SLC35B3,0.8322659783598045
ZNF547,0.8291552679889921
OR10H5,0.8281174249194316
TRPM5,0.8270425953717726
C6orf204,0.823242275264435
HPYR1,0.8212368468625684
KRTHB3,0.8199972973296638
DUSP19,0.8188771353516737
C1orf106,0.8175478387086059
FEV,0.8174838505506252
RNF185,0.8163437882626734
SECISBP2,0.8113784157302093
DPEP2,0.8083705066844821
TOLLIP,0.8082133863308993
LPHN1,0.8070880039120767
BRSK2,0.8059683266034194
EIF2C4,0.8057887357191511
OR10R2,0.8050983791098802
TFCP2L1,0.8034418995072468
PPP1R2P9,0.8033605696575769
SHANK2,0.8021306110421365
CGB7,0.7999752870005212
C6orf106,0.7988720572773782
ZNF454,0.7979081240029084
RAD51,0.7976196340690629
SH3YL1,0.7947772614704081
TMPRSS7,0.7891930942256963
TMEM138,0.786692339147277
UTP15,0.7842146712209966
VMD2L1,0.7833526548632185
C1orf124,0.782572807723951
USP50,0.7817238241695164
LIPF,0.781093319323054
DCTD,0.7795121299684424
TUBB,0.779090387392632
TMEM63A,0.7782468395585365
TMEM46,0.7774605636196958
OR1G1,0.7764739397321618
SURF1,0.7751426288540489
DSCR1,0.7722918516208093
ZNF536,0.7675894521660618
MIRN101-1,0.766137629712304
VN1R5,0.7649968990160692
C1orf185,0.763805644274958
IGF1R,0.7630596099688873
ZDHHC5,0.7595011045922253
CCR10,0.7530757833416766
TXN2,0.7499950103640695
RNF151,0.7499695968952867
H6PD,0.748583600848916
C6orf97,0.7471925770697787
DSG4,0.7467139177393695
OIP5,0.7455160689570691
SMR3B,0.7420813866290361
WNT10A,0.740411450065271
C1orf55,0.7373329699206392
GP9,0.7342771462356485
SPTBN2,0.7339263273202953
PTCHD2,0.7329648588870904
ASZ1,0.7328242880892648
ARL8A,0.7320987208161317
THAP9,0.7313316991273281
SLC29A3,0.7288404012571087
CTSE,0.7277944697062624
C14orf25,0.7272504414627154
SURB7,0.7272063409500455
FUT2,0.7270769734096452
PLEKHH2,0.7259343179735394
KCTD7,0.7242569293392145
MYF6,0.7238290730343591
SOX30,0.7233676150904312
SCN10A,0.7204798106295711
EFNA2,0.7200870839427485
DGAT2L3,0.7184247405444348
RAP2C,0.7180880637599218
RPL7P6,0.7167673509841247
MAPRE3,0.7147689615524685
ARSE,0.7141781982347107
ESRRB,0.713947388293038
ABHD12,0.7135926235296692
OR5AT1,0.711542587104162
CHRNB1,0.7092394587252672
ARID1B,0.7078742506688855
BAHD1,0.7077869814536893
WDR78,0.7073035077158009
ADRB3,0.7058327561386966
GNA14,0.7049418293647389
AMFR,0.6997775716143204
